application_id,state,sector,investment,employees,approval_count,document_count,missing_document_count,inspection_required,department_count,previous_queries,project_stage,applicant_type,season,authority,sla_days,actual_processing_days,delayed
APP_SYN_1090,Karnataka,Food Processing,22067793.6,163,10,50,4,1,4,2,Operation,Enterprise,Q4,Directorate of Factories,30,58.8,1
APP_SYN_1091,Maharashtra,Food Processing,35843314.92,50,6,24,0,1,2,0,Pre-Establishment,MSME,Q1,Boilers Directorate,45,46.6,1
APP_SYN_1092,Gujarat,Chemicals,17270809.51,47,6,18,3,1,1,0,Pre-Establishment,MSME,Q3,CEIG,15,20.0,1
APP_SYN_1093,Karnataka,Food Processing,2643249.74,65,6,30,1,1,3,0,Pre-Establishment,MSME,Q4,Directorate of Factories,20,23.3,1
APP_SYN_1094,Uttar Pradesh,Manufacturing,2141275.76,4,1,3,0,0,1,0,Pre-Establishment,Individual,Q1,CEIG,30,22.7,0
APP_SYN_1095,Uttar Pradesh,Manufacturing,19762003.92,187,6,18,0,1,3,1,Pre-Establishment,Enterprise,Q3,Directorate of Factories,15,18.5,1
APP_SYN_1096,Gujarat,Manufacturing,40926188.39,396,8,32,0,1,4,0,Operation,Enterprise,Q1,UP Fire Service,45,49.9,1
APP_SYN_1097,Maharashtra,Chemicals,38738069.95,365,7,28,4,1,2,0,Pre-Operation,Enterprise,Q2,CEIG,15,26.2,1
APP_SYN_1098,Maharashtra,Food Processing,90435475.44,67,10,30,3,1,2,2,Pre-Operation,Enterprise,Q4,FSSAI,15,24.2,1
APP_SYN_1099,Uttar Pradesh,Food Processing,17392681.83,565,7,21,0,0,2,0,Pre-Establishment,Enterprise,Q3,Directorate of Factories,20,19.5,0
APP_SYN_1100,Uttar Pradesh,Textiles,3454085.68,55,5,15,0,1,3,2,Pre-Operation,MSME,Q2,UPPCB,30,35.2,1
APP_SYN_1101,Uttar Pradesh,Manufacturing,2137179.26,74,6,30,0,0,3,2,Operation,MSME,Q4,Directorate of Factories,15,17.7,1
APP_SYN_1102,Gujarat,Manufacturing,10775836.8,25,4,16,0,1,3,0,Pre-Establishment,MSME,Q3,UP Fire Service,45,52.5,1
APP_SYN_1103,Uttar Pradesh,Information Technology,7616334.9,92,5,15,1,0,1,1,Pre-Establishment,MSME,Q4,CEIG,20,23.0,1
APP_SYN_1104,Uttar Pradesh,Chemicals,3508626.94,15,2,8,0,0,1,0,Pre-Establishment,Individual,Q1,Boilers Directorate,20,14.1,0
APP_SYN_1105,Gujarat,Manufacturing,15316423.18,160,11,44,1,0,4,2,Pre-Establishment,Enterprise,Q2,CEIG,20,24.8,1
APP_SYN_1106,Uttar Pradesh,Food Processing,96686849.33,232,9,36,2,1,2,1,Pre-Operation,Enterprise,Q4,Directorate of Factories,45,62.0,1
APP_SYN_1107,Uttar Pradesh,Textiles,7883608.96,91,2,8,0,0,2,3,Pre-Operation,MSME,Q2,Boilers Directorate,20,22.1,1
APP_SYN_1108,Uttar Pradesh,Manufacturing,12688210.58,84,3,9,2,1,3,0,Pre-Operation,MSME,Q4,FSSAI,45,55.6,1
APP_SYN_1109,Gujarat,Food Processing,76873242.27,311,9,36,0,1,4,3,Pre-Operation,Enterprise,Q2,Directorate of Factories,15,18.7,1
APP_SYN_1110,Uttar Pradesh,Manufacturing,6788464.01,67,3,9,0,0,2,0,Pre-Operation,MSME,Q4,FSSAI,45,40.1,0
APP_SYN_1111,Karnataka,Manufacturing,3118779.72,8,3,9,0,1,1,0,Pre-Establishment,MSME,Q2,FSSAI,45,40.3,0
APP_SYN_1112,Maharashtra,Information Technology,2254388.4,7,4,12,0,0,2,0,Operation,MSME,Q1,CEIG,30,19.1,0
APP_SYN_1113,Uttar Pradesh,Pharmaceuticals,3837810.37,87,2,10,4,0,2,0,Pre-Establishment,MSME,Q1,UPPCB,30,40.1,1
APP_SYN_1114,Uttar Pradesh,Chemicals,34569669.35,189,9,36,0,1,4,0,Operation,Enterprise,Q2,Directorate of Factories,15,16.0,1
APP_SYN_1115,Uttar Pradesh,Food Processing,8458635.53,21,6,24,0,1,1,2,Pre-Establishment,MSME,Q4,UPPCB,15,16.2,1
APP_SYN_1116,Maharashtra,Pharmaceuticals,9459921.13,77,4,16,0,0,2,0,Pre-Operation,MSME,Q4,UP Fire Service,15,13.1,0
APP_SYN_1117,Uttar Pradesh,Manufacturing,3678581.66,40,2,8,0,0,2,0,Pre-Establishment,MSME,Q2,FSSAI,15,11.6,0
APP_SYN_1118,Gujarat,Manufacturing,1268343.47,29,3,15,4,0,3,0,Pre-Establishment,MSME,Q4,Legal Metrology,20,30.1,1
APP_SYN_1119,Uttar Pradesh,Food Processing,3436423.44,16,1,3,1,0,1,0,Pre-Establishment,Individual,Q1,FSSAI,20,18.3,0
APP_SYN_1120,Uttar Pradesh,Textiles,29484689.87,170,6,24,1,0,3,0,Pre-Operation,Enterprise,Q3,CEIG,15,15.2,1
APP_SYN_1121,Maharashtra,Chemicals,9320492.54,6,4,16,2,0,3,2,Pre-Operation,MSME,Q1,FSSAI,20,22.2,1
APP_SYN_1122,Gujarat,Pharmaceuticals,59654403.73,342,10,30,1,0,2,0,Pre-Operation,Enterprise,Q2,Legal Metrology,60,52.4,0
APP_SYN_1123,Uttar Pradesh,Textiles,42621450.44,475,5,25,1,0,5,1,Pre-Operation,Enterprise,Q3,CEIG,45,58.9,1
APP_SYN_1124,Uttar Pradesh,Food Processing,4782550.93,51,4,16,0,0,2,0,Pre-Operation,MSME,Q4,Boilers Directorate,20,13.8,0
APP_SYN_1125,Rajasthan,Food Processing,3826886.09,8,2,8,2,1,1,1,Pre-Operation,Individual,Q1,Legal Metrology,30,36.3,1
APP_SYN_1126,Uttar Pradesh,Pharmaceuticals,6903315.45,84,5,20,1,0,3,0,Pre-Operation,MSME,Q3,FSSAI,45,54.1,1
APP_SYN_1127,Uttar Pradesh,Pharmaceuticals,48599326.64,491,9,36,1,1,2,1,Pre-Establishment,Enterprise,Q3,Directorate of Factories,20,22.7,1
APP_SYN_1128,Rajasthan,Manufacturing,5102739.91,45,2,10,3,0,2,1,Pre-Establishment,MSME,Q1,UP Fire Service,20,27.0,1
APP_SYN_1129,Uttar Pradesh,Food Processing,251746265.98,582,5,15,0,0,5,2,Pre-Operation,Enterprise,Q1,Directorate of Factories,60,74.2,1
APP_SYN_1130,Uttar Pradesh,Food Processing,73942302.24,572,5,25,4,1,5,0,Pre-Operation,Enterprise,Q2,FSSAI,20,29.6,1
APP_SYN_1131,Tamil Nadu,Manufacturing,3119849.03,36,3,15,0,0,3,0,Pre-Establishment,MSME,Q1,UPPCB,20,19.0,0
APP_SYN_1132,Rajasthan,Chemicals,656837.59,17,1,4,3,0,1,1,Operation,Individual,Q1,UPPCB,30,34.9,1
APP_SYN_1133,Maharashtra,Textiles,2456896.53,47,3,15,0,0,3,3,Pre-Establishment,MSME,Q3,Directorate of Factories,20,23.8,1
APP_SYN_1134,Uttar Pradesh,Manufacturing,2416783.59,90,3,12,1,1,1,0,Pre-Establishment,MSME,Q2,Legal Metrology,30,33.5,1
APP_SYN_1135,Uttar Pradesh,Food Processing,33240343.28,48,3,15,2,1,2,3,Pre-Establishment,MSME,Q4,UPPCB,20,32.7,1
APP_SYN_1136,Gujarat,Food Processing,10965490.1,66,4,16,0,0,4,1,Pre-Operation,Enterprise,Q2,CEIG,45,54.9,1
APP_SYN_1137,Gujarat,Food Processing,3370609.65,95,2,10,2,1,2,0,Pre-Establishment,MSME,Q1,UP Fire Service,20,23.8,1
APP_SYN_1138,Maharashtra,Pharmaceuticals,7411995.73,46,4,16,0,1,3,0,Pre-Establishment,MSME,Q4,UPPCB,20,18.1,0
APP_SYN_1139,Uttar Pradesh,Food Processing,4012629.77,85,2,6,3,0,2,2,Pre-Operation,MSME,Q4,Legal Metrology,15,23.3,1
APP_SYN_1140,Karnataka,Food Processing,59652609.14,336,9,36,2,1,3,2,Pre-Establishment,Enterprise,Q3,FSSAI,15,25.9,1
APP_SYN_1141,Gujarat,Chemicals,3789108.49,32,4,12,0,0,2,0,Operation,MSME,Q3,UPPCB,60,55.5,0
APP_SYN_1142,Gujarat,Food Processing,13086607.8,596,9,27,0,1,5,2,Pre-Establishment,Enterprise,Q1,Boilers Directorate,20,27.4,1
APP_SYN_1143,Maharashtra,Information Technology,12291986.08,414,9,45,2,1,5,0,Pre-Establishment,Enterprise,Q2,CEIG,15,21.3,1
APP_SYN_1144,Gujarat,Information Technology,2393020.04,41,5,15,0,0,1,1,Pre-Operation,MSME,Q1,Legal Metrology,30,22.8,0
APP_SYN_1145,Uttar Pradesh,Textiles,4311729.82,62,3,9,1,1,1,0,Pre-Establishment,MSME,Q1,FSSAI,15,15.3,1
APP_SYN_1146,Uttar Pradesh,Manufacturing,92909499.22,338,6,18,4,0,5,1,Pre-Operation,Enterprise,Q2,Boilers Directorate,20,33.9,1
APP_SYN_1147,Tamil Nadu,Textiles,1494135.5,70,6,30,1,0,2,1,Pre-Establishment,MSME,Q2,UPPCB,20,23.0,1
APP_SYN_1148,Maharashtra,Manufacturing,6006870.18,33,4,16,4,0,1,0,Pre-Establishment,MSME,Q3,UPPCB,20,26.4,1
APP_SYN_1149,Karnataka,Manufacturing,38338255.79,402,6,24,0,0,3,0,Pre-Establishment,Enterprise,Q3,UP Fire Service,20,18.6,0
APP_SYN_1150,Tamil Nadu,Food Processing,4803477.4,67,3,9,0,0,2,0,Pre-Establishment,MSME,Q3,CEIG,30,25.9,0
APP_SYN_1151,Maharashtra,Food Processing,12980741.45,293,9,45,3,1,2,1,Pre-Establishment,Enterprise,Q2,Boilers Directorate,20,29.2,1
APP_SYN_1152,Maharashtra,Pharmaceuticals,11461766.03,36,6,24,1,0,2,0,Operation,MSME,Q2,Legal Metrology,30,29.1,0
APP_SYN_1153,Rajasthan,Chemicals,3757126.84,199,10,30,0,0,5,0,Pre-Operation,Enterprise,Q3,Legal Metrology,30,32.0,1
APP_SYN_1154,Uttar Pradesh,Chemicals,14915634.29,64,6,24,0,1,3,0,Pre-Operation,MSME,Q1,CEIG,45,50.2,1
APP_SYN_1155,Karnataka,Pharmaceuticals,2807335.05,71,4,20,1,0,1,0,Operation,MSME,Q2,UPPCB,45,42.4,0
APP_SYN_1156,Tamil Nadu,Manufacturing,20072513.02,131,11,44,0,1,3,0,Pre-Operation,Enterprise,Q2,FSSAI,45,44.6,0
APP_SYN_1157,Maharashtra,Pharmaceuticals,21672669.54,236,7,35,0,0,5,3,Pre-Establishment,Enterprise,Q4,CEIG,20,28.3,1
APP_SYN_1158,Maharashtra,Information Technology,5038089.86,272,6,18,0,0,3,0,Pre-Operation,Enterprise,Q4,Legal Metrology,30,28.1,0
APP_SYN_1159,Uttar Pradesh,Food Processing,33882972.14,276,10,50,0,1,3,1,Pre-Establishment,Enterprise,Q4,FSSAI,15,21.1,1
APP_SYN_1160,Uttar Pradesh,Chemicals,2557962.2,10,4,16,1,1,3,0,Pre-Operation,MSME,Q4,Directorate of Factories,15,20.4,1
APP_SYN_1161,Uttar Pradesh,Textiles,18978822.99,58,5,20,0,1,2,0,Pre-Operation,MSME,Q3,Boilers Directorate,20,18.6,0
APP_SYN_1162,Maharashtra,Food Processing,29256926.99,572,9,36,0,1,5,0,Pre-Establishment,Enterprise,Q3,CEIG,15,18.1,1
APP_SYN_1163,Maharashtra,Food Processing,906643.65,2,1,4,1,0,1,0,Pre-Operation,Individual,Q2,Directorate of Factories,20,16.1,0
APP_SYN_1164,Karnataka,Food Processing,4348435.23,156,7,21,1,1,2,1,Pre-Establishment,Enterprise,Q2,Directorate of Factories,20,21.2,1
APP_SYN_1165,Rajasthan,Textiles,3227350.94,84,3,9,1,1,3,0,Pre-Establishment,MSME,Q3,Boilers Directorate,20,21.8,1
APP_SYN_1166,Uttar Pradesh,Manufacturing,2368855.5,30,4,20,2,0,1,0,Pre-Establishment,MSME,Q2,UP Fire Service,20,18.9,0
APP_SYN_1167,Maharashtra,Food Processing,10181656.81,591,10,50,3,0,3,1,Pre-Operation,Enterprise,Q4,Directorate of Factories,15,21.6,1
APP_SYN_1168,Karnataka,Pharmaceuticals,4862546.52,12,2,6,0,1,1,3,Pre-Operation,Individual,Q4,CEIG,30,34.6,1
APP_SYN_1169,Maharashtra,Manufacturing,12353531.4,67,4,16,2,1,3,1,Pre-Operation,MSME,Q1,FSSAI,20,21.1,1
APP_SYN_1170,Gujarat,Manufacturing,9051693.35,36,3,12,0,1,2,0,Pre-Operation,MSME,Q4,Directorate of Factories,60,66.1,1
APP_SYN_1171,Gujarat,Food Processing,2861958.36,85,3,12,0,0,2,0,Pre-Establishment,MSME,Q3,FSSAI,15,14.7,0
APP_SYN_1172,Uttar Pradesh,Pharmaceuticals,20943226.67,69,4,16,3,1,1,1,Pre-Establishment,MSME,Q1,FSSAI,20,21.3,1
APP_SYN_1173,Gujarat,Food Processing,1101045.96,6,1,3,1,1,1,0,Pre-Operation,Individual,Q3,UPPCB,15,16.0,1
APP_SYN_1174,Gujarat,Pharmaceuticals,40785236.39,442,7,21,3,0,5,0,Pre-Establishment,Enterprise,Q2,UPPCB,15,23.6,1
APP_SYN_1175,Uttar Pradesh,Chemicals,32507982.41,539,7,21,2,1,2,0,Pre-Establishment,Enterprise,Q2,UP Fire Service,20,27.0,1
APP_SYN_1176,Gujarat,Manufacturing,12428575.33,36,6,24,2,0,1,0,Pre-Establishment,MSME,Q2,Boilers Directorate,15,20.9,1
APP_SYN_1177,Karnataka,Manufacturing,55825566.54,300,9,36,0,1,4,0,Operation,Enterprise,Q3,UPPCB,20,26.0,1
APP_SYN_1178,Gujarat,Food Processing,6209625.15,85,5,15,0,0,3,0,Pre-Establishment,MSME,Q2,Boilers Directorate,20,14.3,0
APP_SYN_1179,Uttar Pradesh,Food Processing,6289147.33,50,5,15,2,0,1,0,Pre-Establishment,MSME,Q1,Directorate of Factories,30,28.3,0
APP_SYN_1180,Tamil Nadu,Manufacturing,14843792.79,103,11,55,2,0,5,0,Pre-Operation,Enterprise,Q4,UPPCB,15,22.9,1
APP_SYN_1181,Uttar Pradesh,Manufacturing,5939897.34,83,5,25,2,1,2,0,Pre-Establishment,MSME,Q4,UP Fire Service,30,34.3,1
APP_SYN_1182,Gujarat,Food Processing,1075706.23,14,1,3,2,1,1,0,Operation,Individual,Q4,CEIG,20,22.3,1
APP_SYN_1183,Tamil Nadu,Food Processing,924775.8,6,1,4,0,0,1,1,Pre-Operation,Individual,Q2,UPPCB,30,19.4,0
APP_SYN_1184,Uttar Pradesh,Food Processing,325128811.84,192,11,55,3,1,2,1,Pre-Operation,Enterprise,Q4,FSSAI,30,47.1,1
APP_SYN_1185,Karnataka,Food Processing,37791792.52,96,7,28,1,0,5,1,Pre-Establishment,Enterprise,Q2,UP Fire Service,30,38.0,1
APP_SYN_1186,Gujarat,Manufacturing,1043169.31,93,2,6,0,0,2,2,Pre-Operation,MSME,Q1,Directorate of Factories,15,13.6,0
APP_SYN_1187,Rajasthan,Textiles,512112.37,9,4,20,1,0,2,1,Operation,MSME,Q4,UP Fire Service,30,30.3,1
APP_SYN_1188,Uttar Pradesh,Pharmaceuticals,2443514.98,77,5,25,0,0,2,0,Pre-Establishment,MSME,Q4,Directorate of Factories,15,11.9,0
APP_SYN_1189,Uttar Pradesh,Manufacturing,1714504.73,15,2,8,0,0,1,3,Pre-Establishment,Individual,Q2,UP Fire Service,15,17.3,1
APP_SYN_1190,Gujarat,Information Technology,6430002.84,63,6,30,1,0,2,0,Operation,MSME,Q4,Directorate of Factories,20,20.3,1
APP_SYN_1191,Gujarat,Food Processing,76596840.92,95,2,10,3,0,1,1,Pre-Operation,MSME,Q3,CEIG,30,41.2,1
APP_SYN_1192,Uttar Pradesh,Information Technology,2323910.66,49,2,8,0,0,2,2,Operation,MSME,Q4,UP Fire Service,30,28.3,0
APP_SYN_1193,Rajasthan,Food Processing,1332018.81,59,5,20,0,1,3,1,Pre-Establishment,MSME,Q3,UP Fire Service,45,55.1,1
APP_SYN_1194,Karnataka,Manufacturing,3272051.78,31,2,8,0,0,1,0,Pre-Establishment,MSME,Q2,Boilers Directorate,30,20.8,0
APP_SYN_1195,Karnataka,Manufacturing,10825757.7,81,2,8,0,0,2,3,Pre-Establishment,MSME,Q3,FSSAI,30,32.6,1
APP_SYN_1196,Maharashtra,Manufacturing,18596354.41,346,11,44,0,0,5,0,Pre-Establishment,Enterprise,Q4,Directorate of Factories,15,14.6,0
APP_SYN_1197,Maharashtra,Information Technology,9467755.98,52,3,9,1,0,3,3,Pre-Operation,MSME,Q4,FSSAI,30,41.1,1
APP_SYN_1198,Tamil Nadu,Manufacturing,10275250.95,182,7,35,1,1,2,0,Pre-Operation,Enterprise,Q1,Directorate of Factories,30,33.9,1
APP_SYN_1199,Uttar Pradesh,Pharmaceuticals,47712627.74,126,4,12,1,1,4,0,Pre-Operation,Enterprise,Q1,FSSAI,45,44.7,0
APP_SYN_1200,Tamil Nadu,Textiles,6741933.27,35,5,25,1,0,3,2,Pre-Establishment,MSME,Q2,FSSAI,30,36.2,1
APP_SYN_1201,Karnataka,Textiles,2194970.3,98,3,15,0,0,3,0,Pre-Operation,MSME,Q4,Directorate of Factories,15,16.0,1
APP_SYN_1202,Karnataka,Manufacturing,14981118.76,67,6,24,0,0,2,2,Pre-Operation,MSME,Q3,Directorate of Factories,30,31.6,1
APP_SYN_1203,Uttar Pradesh,Food Processing,34797433.72,385,7,35,1,0,5,0,Pre-Establishment,Enterprise,Q2,Directorate of Factories,15,15.8,1
APP_SYN_1204,Maharashtra,Manufacturing,96027165.89,384,7,28,0,1,4,1,Operation,Enterprise,Q3,Directorate of Factories,30,35.4,1
APP_SYN_1205,Tamil Nadu,Pharmaceuticals,24835834.25,204,5,25,0,0,2,0,Operation,Enterprise,Q4,Directorate of Factories,30,27.5,0
APP_SYN_1206,Uttar Pradesh,Food Processing,23663671.7,359,10,50,0,0,3,0,Pre-Operation,Enterprise,Q2,Directorate of Factories,20,22.1,1
APP_SYN_1207,Maharashtra,Food Processing,4462954.78,82,3,9,2,1,2,1,Pre-Establishment,MSME,Q1,UP Fire Service,20,23.7,1
APP_SYN_1208,Uttar Pradesh,Food Processing,9589499.1,17,2,10,1,0,2,0,Pre-Operation,MSME,Q1,UPPCB,45,43.7,0
APP_SYN_1209,Uttar Pradesh,Food Processing,4178509.18,66,4,20,3,0,3,1,Pre-Establishment,MSME,Q2,Boilers Directorate,45,62.7,1
APP_SYN_1210,Gujarat,Food Processing,7601955.14,78,2,6,0,0,2,0,Pre-Establishment,MSME,Q2,Boilers Directorate,30,28.5,0
APP_SYN_1211,Uttar Pradesh,Textiles,17648044.54,241,10,40,1,0,3,0,Pre-Operation,Enterprise,Q3,Boilers Directorate,30,32.4,1
APP_SYN_1212,Uttar Pradesh,Manufacturing,12956996.92,7,2,10,0,1,2,2,Pre-Operation,MSME,Q2,Directorate of Factories,20,23.1,1
APP_SYN_1213,Uttar Pradesh,Food Processing,4262024.66,10,2,10,0,1,2,0,Pre-Operation,MSME,Q3,Boilers Directorate,20,18.4,0
APP_SYN_1214,Maharashtra,Information Technology,11172066.63,389,10,40,1,0,5,0,Pre-Establishment,Enterprise,Q2,UP Fire Service,20,22.7,1
APP_SYN_1215,Uttar Pradesh,Food Processing,8915874.4,11,5,20,0,1,3,0,Pre-Operation,MSME,Q3,Legal Metrology,30,25.7,0
APP_SYN_1216,Tamil Nadu,Manufacturing,5408574.93,59,2,10,0,1,1,1,Pre-Establishment,MSME,Q3,CEIG,15,14.3,0
APP_SYN_1217,Tamil Nadu,Food Processing,11139699.76,73,2,6,1,0,2,1,Operation,MSME,Q1,Directorate of Factories,30,33.9,1
APP_SYN_1218,Uttar Pradesh,Chemicals,21487907.34,406,11,55,1,1,5,0,Pre-Operation,Enterprise,Q4,Directorate of Factories,45,53.1,1
APP_SYN_1219,Uttar Pradesh,Chemicals,13810940.6,523,4,16,0,1,4,1,Operation,Enterprise,Q1,FSSAI,20,23.7,1
APP_SYN_1220,Uttar Pradesh,Food Processing,5954795.16,70,6,30,1,1,1,1,Pre-Establishment,MSME,Q3,Legal Metrology,15,17.0,1
APP_SYN_1221,Karnataka,Pharmaceuticals,33426606.99,409,11,44,1,1,5,0,Operation,Enterprise,Q1,Legal Metrology,30,34.8,1
APP_SYN_1222,Maharashtra,Manufacturing,21816506.77,12,6,24,0,1,3,0,Pre-Establishment,MSME,Q1,FSSAI,20,17.5,0
APP_SYN_1223,Uttar Pradesh,Information Technology,17659139.3,599,9,27,1,0,3,1,Pre-Establishment,Enterprise,Q2,UP Fire Service,20,24.9,1
APP_SYN_1224,Uttar Pradesh,Pharmaceuticals,27673136.61,22,5,25,0,0,1,0,Operation,MSME,Q2,Directorate of Factories,20,14.1,0
APP_SYN_1225,Uttar Pradesh,Manufacturing,4259925.15,78,2,6,0,0,1,0,Operation,MSME,Q1,Boilers Directorate,15,9.8,0
APP_SYN_1226,Uttar Pradesh,Manufacturing,4178596.13,23,6,24,2,1,2,0,Pre-Establishment,MSME,Q4,Boilers Directorate,15,19.3,1
APP_SYN_1227,Uttar Pradesh,Manufacturing,39924372.89,338,4,16,0,1,4,2,Pre-Establishment,Enterprise,Q3,UPPCB,45,62.5,1
APP_SYN_1228,Tamil Nadu,Food Processing,586383.33,86,4,16,2,1,3,2,Operation,MSME,Q3,Boilers Directorate,30,51.2,1
APP_SYN_1229,Uttar Pradesh,Manufacturing,1797248.29,34,6,24,1,1,2,2,Pre-Operation,MSME,Q4,UPPCB,20,28.5,1
APP_SYN_1230,Maharashtra,Manufacturing,186645685.75,140,8,32,2,1,4,0,Pre-Operation,Enterprise,Q3,FSSAI,30,43.6,1
APP_SYN_1231,Gujarat,Manufacturing,15929658.65,109,8,32,4,1,5,1,Pre-Operation,Enterprise,Q3,UPPCB,30,53.0,1
APP_SYN_1232,Maharashtra,Pharmaceuticals,17672975.64,46,6,24,0,1,3,0,Pre-Operation,MSME,Q2,Boilers Directorate,20,18.8,0
APP_SYN_1233,Gujarat,Pharmaceuticals,8956088.21,28,5,15,1,0,1,0,Operation,MSME,Q4,Boilers Directorate,20,19.0,0
APP_SYN_1234,Uttar Pradesh,Textiles,6211126.98,19,6,24,1,0,1,0,Operation,MSME,Q2,Directorate of Factories,30,27.8,0
APP_SYN_1235,Uttar Pradesh,Chemicals,2667911.17,20,6,24,2,0,2,1,Pre-Establishment,MSME,Q3,UPPCB,15,19.9,1
APP_SYN_1236,Karnataka,Food Processing,23769758.55,93,4,12,0,1,1,0,Pre-Operation,MSME,Q3,FSSAI,20,20.2,1
APP_SYN_1237,Maharashtra,Information Technology,524686.83,98,5,15,0,0,2,1,Pre-Establishment,MSME,Q2,Legal Metrology,20,14.7,0
APP_SYN_1238,Maharashtra,Food Processing,4067517.27,41,4,16,0,1,3,2,Pre-Operation,MSME,Q2,FSSAI,15,18.0,1
APP_SYN_1239,Gujarat,Food Processing,14170297.82,37,3,12,0,0,1,0,Operation,MSME,Q4,UPPCB,15,12.1,0
APP_SYN_1240,Tamil Nadu,Food Processing,74669253.9,81,2,8,1,1,1,0,Operation,MSME,Q1,CEIG,30,31.5,1
APP_SYN_1241,Maharashtra,Textiles,161177891.5,547,11,44,3,1,4,1,Pre-Establishment,Enterprise,Q1,Directorate of Factories,20,31.9,1
APP_SYN_1242,Uttar Pradesh,Food Processing,6796661.18,63,2,10,0,1,1,0,Pre-Establishment,MSME,Q2,Boilers Directorate,20,19.4,0
APP_SYN_1243,Tamil Nadu,Food Processing,3492845.45,11,2,8,0,0,2,0,Pre-Establishment,MSME,Q1,UPPCB,30,21.8,0
APP_SYN_1244,Tamil Nadu,Food Processing,2301898.57,65,6,18,0,1,2,0,Pre-Establishment,MSME,Q4,UP Fire Service,30,29.7,0
APP_SYN_1245,Uttar Pradesh,Manufacturing,1993316.1,10,2,8,0,0,2,2,Pre-Operation,MSME,Q2,Legal Metrology,45,39.4,0
APP_SYN_1246,Gujarat,Textiles,3794924.89,11,6,30,1,0,1,0,Pre-Establishment,MSME,Q4,FSSAI,15,15.7,1
APP_SYN_1247,Gujarat,Chemicals,8979795.37,99,4,12,0,0,1,1,Pre-Establishment,MSME,Q4,Directorate of Factories,15,13.2,0
APP_SYN_1248,Maharashtra,Chemicals,27730262.6,53,3,12,1,1,3,1,Pre-Establishment,MSME,Q1,CEIG,45,55.6,1
APP_SYN_1249,Uttar Pradesh,Food Processing,28162890.11,158,8,32,0,1,4,0,Pre-Operation,Enterprise,Q2,CEIG,30,31.0,1
APP_SYN_1250,Uttar Pradesh,Manufacturing,7876294.34,16,2,6,0,0,2,0,Pre-Operation,MSME,Q2,UP Fire Service,20,13.7,0
APP_SYN_1251,Gujarat,Chemicals,2473585.69,55,5,25,0,1,1,0,Pre-Establishment,MSME,Q4,FSSAI,15,13.2,0
APP_SYN_1252,Uttar Pradesh,Manufacturing,16557071.13,81,5,15,0,1,2,0,Pre-Operation,MSME,Q3,UPPCB,60,55.5,0
APP_SYN_1253,Uttar Pradesh,Manufacturing,4673936.53,75,3,12,0,1,1,0,Pre-Establishment,MSME,Q4,UPPCB,45,33.6,0
APP_SYN_1254,Gujarat,Pharmaceuticals,6262504.21,89,4,12,1,0,2,0,Operation,MSME,Q3,FSSAI,15,16.1,1
APP_SYN_1255,Uttar Pradesh,Food Processing,7628865.12,58,2,8,0,0,2,0,Pre-Establishment,MSME,Q4,CEIG,30,23.6,0
APP_SYN_1256,Karnataka,Manufacturing,1568090.17,2,2,10,0,0,1,0,Pre-Operation,Individual,Q3,UP Fire Service,45,31.2,0
APP_SYN_1257,Uttar Pradesh,Manufacturing,2184351.15,90,6,30,0,0,1,1,Operation,MSME,Q2,UP Fire Service,20,22.2,1
APP_SYN_1258,Maharashtra,Pharmaceuticals,2982895.4,35,2,8,0,0,2,2,Pre-Establishment,MSME,Q3,UPPCB,30,33.8,1
APP_SYN_1259,Maharashtra,Manufacturing,79616441.65,271,8,24,0,1,4,0,Pre-Establishment,Enterprise,Q1,UPPCB,20,23.4,1
APP_SYN_1260,Uttar Pradesh,Manufacturing,6284488.62,70,5,15,1,0,1,2,Pre-Operation,MSME,Q2,UP Fire Service,15,18.3,1
APP_SYN_1261,Rajasthan,Food Processing,2812022.04,94,5,15,0,0,3,0,Pre-Establishment,MSME,Q1,FSSAI,30,25.0,0
APP_SYN_1262,Uttar Pradesh,Manufacturing,49147839.81,586,7,35,0,1,4,2,Pre-Establishment,Enterprise,Q3,UPPCB,30,38.0,1
APP_SYN_1263,Uttar Pradesh,Food Processing,9950812.54,29,6,30,1,1,1,0,Operation,MSME,Q2,UP Fire Service,15,17.6,1
APP_SYN_1264,Maharashtra,Information Technology,1009136.92,11,2,8,2,0,1,0,Pre-Establishment,Individual,Q1,Legal Metrology,45,40.3,0
APP_SYN_1265,Maharashtra,Pharmaceuticals,2769423.87,15,4,12,2,1,3,1,Pre-Establishment,MSME,Q3,UP Fire Service,20,26.2,1
APP_SYN_1266,Gujarat,Textiles,38962034.69,159,5,15,2,0,5,3,Pre-Establishment,Enterprise,Q2,Legal Metrology,60,99.3,1
APP_SYN_1267,Tamil Nadu,Food Processing,1313919.8,16,1,5,1,0,1,0,Pre-Establishment,Individual,Q4,Legal Metrology,30,30.1,1
APP_SYN_1268,Gujarat,Food Processing,18010514.43,82,6,30,1,1,3,1,Pre-Establishment,MSME,Q2,Legal Metrology,20,26.0,1
APP_SYN_1269,Gujarat,Pharmaceuticals,5287644.18,54,6,30,3,0,3,0,Pre-Establishment,MSME,Q3,CEIG,45,64.7,1
APP_SYN_1270,Uttar Pradesh,Chemicals,72113384.46,417,4,12,3,0,2,0,Pre-Establishment,Enterprise,Q1,FSSAI,15,14.9,0
